Date,Location,Temperature,Humidity,Wind_Speed,Rainfall,Pressure
2025-04-07,Patna,35.6,49.3,19.6,0.0,1015.7
2025-04-08,Delhi,30.9,36.2,13.2,0.0,1010.5
2025-04-08,Ahmedabad,34.2,47.2,12.6,0.0,1010.0
2025-04-08,Nagpur,36.5,30.0,19.1,0.0,1013.8
2025-04-08,Hyderabad,33.7,57.4,12.4,8.1,1010.6
2025-04-08,Kolkata,29.2,84.0,16.6,0.0,1010.5
2025-04-08,Jaipur,33.4,30.0,11.5,5.3,1015.5
2025-04-08,Bhubaneswar,32.7,82.1,15.4,0.0,1012.4
2025-04-08,Chennai,27.5,75.7,13.2,0.0,1013.2
2025-04-08,Lucknow,32.8,48.8,10.6,0.0,1015.2
2025-04-08,Patna,34.6,50.4,9.0,0.0,1013.1
2025-04-09,Delhi,31.3,50.4,17.0,0.0,1009.8
2025-04-09,Ahmedabad,31.4,37.5,10.9,0.0,1014.8
2025-04-09,Nagpur,32.0,38.3,15.6,0.0,1013.6
2025-04-09,Hyderabad,32.0,48.9,15.9,9.1,1014.2
2025-04-09,Kolkata,27.7,75.5,10.1,0.0,1012.1
2025-04-09,Jaipur,30.9,27.0,18.2,0.0,1014.4
2025-04-09,Bhubaneswar,32.7,83.8,15.1,0.0,1015.1
2025-04-09,Chennai,31.8,84.4,14.1,0.0,1012.4
2025-04-09,Lucknow,35.8,54.9,13.7,0.0,1010.0
2025-04-09,Patna,33.5,62.3,14.3,0.0,1010.2
2025-04-10,Delhi,29.5,39.7,11.3,0.0,1012.3
2025-04-10,Ahmedabad,31.0,41.6,16.3,0.0,1008.5
2025-04-10,Nagpur,34.4,40.9,13.0,0.0,1011.4
2025-04-10,Hyderabad,34.8,55.7,16.3,0.0,1014.1
2025-04-10,Kolkata,29.7,67.1,12.2,0.0,1014.8
2025-04-10,Jaipur,37.2,30.4,17.0,0.0,1012.8
2025-04-10,Bhubaneswar,29.5,68.4,13.2,4.4,1013.4
2025-04-10,Chennai,30.3,73.3,13.6,7.7,1008.2
2025-04-10,Lucknow,32.3,51.3,8.3,0.0,1009.1
2025-04-10,Patna,32.2,48.0,12.5,0.0,1010.6
2025-04-11,Delhi,34.3,41.6,17.0,0.0,1010.0
2025-04-11,Ahmedabad,30.6,37.4,14.5,0.0,1010.8
2025-04-11,Nagpur,36.1,45.6,15.8,0.0,1015.6
2025-04-11,Hyderabad,29.9,44.4,9.8,8.2,1012.5
2025-04-11,Kolkata,28.5,81.0,17.2,0.0,1012.9
2025-04-11,Jaipur,35.7,24.3,17.8,0.0,1008.9
2025-04-11,Bhubaneswar,28.2,70.2,16.1,0.0,1011.2
2025-04-11,Chennai,32.5,71.5,16.3,0.0,1008.8
2025-04-11,Lucknow,34.9,57.0,15.2,11.8,1014.3
2025-04-11,Patna,31.4,55.6,12.4,0.0,1010.7
2025-04-12,Delhi,34.9,50.4,9.3,0.0,1013.1
2025-04-12,Ahmedabad,35.8,51.1,13.2,0.0,1015.7
2025-04-12,Nagpur,33.4,46.2,14.5,0.0,1011.5
2025-04-12,Hyderabad,33.6,49.4,18.2,0.0,1008.7
2025-04-12,Kolkata,33.2,71.9,13.6,0.0,1011.0
2025-04-12,Jaipur,30.7,39.0,10.2,0.0,1014.4
2025-04-12,Bhubaneswar,30.4,81.6,16.4,0.0,1008.1
2025-04-12,Chennai,34.1,71.7,16.6,0.0,1014.1
2025-04-12,Lucknow,34.3,52.9,13.9,0.0,1008.7
2025-04-12,Patna,30.6,60.8,11.7,0.0,1011.8
2025-04-13,Delhi,32.7,42.5,17.0,0.0,1013.6
2025-04-13,Ahmedabad,31.9,42.0,9.4,0.0,1009.0
2025-04-13,Nagpur,35.3,45.2,10.2,0.0,1011.9
2025-04-13,Hyderabad,33.6,63.5,14.3,0.0,1008.8
2025-04-13,Kolkata,28.4,71.5,10.2,6.6,1010.2
2025-04-13,Jaipur,37.3,33.1,16.4,10.5,1011.9
2025-04-13,Bhubaneswar,34.1,75.5,13.6,0.0,1009.5
2025-04-13,Chennai,27.9,88.8,13.7,0.0,1011.2
2025-04-13,Lucknow,30.0,52.6,8.6,7.0,1010.4
2025-04-13,Patna,36.0,49.4,17.2,0.0,1014.3
2025-04-14,Delhi,30.6,44.5,13.4,0.0,1014.9
2025-04-14,Ahmedabad,36.9,43.1,15.5,0.0,1013.9
2025-04-14,Nagpur,38.1,34.2,10.5,0.0,1009.3
2025-04-14,Hyderabad,29.7,45.5,8.0,0.0,1012.8
2025-04-14,Kolkata,29.0,71.6,16.5,0.0,1011.6
2025-04-14,Jaipur,35.3,40.5,17.5,0.0,1013.3
2025-04-14,Bhubaneswar,34.5,72.5,14.5,0.0,1015.3
2025-04-14,Chennai,33.3,71.4,10.0,0.0,1014.0
2025-04-14,Lucknow,33.5,45.8,9.5,0.0,1013.6
2025-04-14,Patna,35.6,57.0,13.9,1.0,1011.5
2025-04-15,Delhi,31.3,39.0,9.1,0.0,1014.7
2025-04-15,Ahmedabad,34.0,56.0,20.0,0.0,1010.2
2025-04-15,Nagpur,31.8,45.1,13.6,0.0,1015.3
2025-04-15,Hyderabad,29.8,55.7,15.6,0.0,1008.7
2025-04-15,Kolkata,29.4,73.7,16.0,0.0,1010.6
2025-04-15,Jaipur,35.4,27.8,19.3,0.0,1012.4
2025-04-15,Bhubaneswar,31.2,70.3,11.9,0.0,1011.2
2025-04-15,Chennai,31.1,89.8,15.9,0.0,1011.3
2025-04-15,Lucknow,30.8,47.2,17.1,0.0,1014.1
2025-04-15,Patna,30.4,58.0,19.1,0.0,1013.6
2025-04-16,Delhi,29.8,53.5,15.3,0.0,1009.3
2025-04-16,Ahmedabad,33.9,48.0,9.1,0.0,1015.3
2025-04-16,Nagpur,34.7,32.3,18.0,0.0,1013.7
2025-04-16,Hyderabad,32.1,49.5,18.0,0.0,1009.9
2025-04-16,Kolkata,30.9,74.7,19.1,0.0,1015.0
2025-04-16,Jaipur,36.5,27.5,17.5,0.0,1015.5
2025-04-16,Bhubaneswar,31.6,80.4,11.4,0.0,1012.7
2025-04-16,Chennai,34.5,79.8,9.8,0.0,1010.8
2025-04-16,Lucknow,33.4,50.9,13.5,0.0,1009.5
2025-04-16,Patna,33.9,58.4,10.8,0.0,1008.3
2025-04-17,Delhi,34.2,48.1,17.7,0.0,1013.3
2025-04-17,Ahmedabad,35.7,56.6,13.9,6.3,1012.7
2025-04-17,Nagpur,37.6,47.5,13.3,0.0,1011.7
2025-04-17,Hyderabad,33.6,52.2,15.9,0.0,1011.8
2025-04-17,Kolkata,33.8,73.8,16.3,0.0,1014.8
2025-04-17,Jaipur,36.5,39.2,12.6,0.0,1013.7
2025-04-17,Bhubaneswar,33.3,81.4,8.4,7.8,1015.4
2025-04-17,Chennai,34.5,84.9,13.2,7.8,1015.0
2025-04-17,Lucknow,32.6,53.9,18.8,9.7,1010.3
2025-04-17,Patna,31.6,49.9,14.4,0.0,1014.3
2025-04-18,Delhi,30.2,35.6,18.5,0.0,1009.9
2025-04-18,Ahmedabad,36.4,39.9,13.5,0.0,1010.0
2025-04-18,Nagpur,31.6,46.1,18.8,0.0,1009.3
2025-04-18,Hyderabad,31.6,50.9,15.1,0.0,1011.4
2025-04-18,Kolkata,28.8,83.9,10.4,0.0,1011.9
2025-04-18,Jaipur,32.2,33.4,14.9,0.0,1010.4
2025-04-18,Bhubaneswar,34.8,77.2,11.3,0.0,1013.5
2025-04-18,Chennai,32.7,71.0,15.3,0.0,1015.2
2025-04-18,Lucknow,31.5,56.0,15.3,0.0,1013.1
2025-04-18,Patna,33.3,60.6,16.7,0.0,1014.7
2025-04-19,Delhi,33.4,52.1,15.8,0.0,1011.5
2025-04-19,Ahmedabad,34.1,51.6,9.1,0.0,1014.0
2025-04-19,Nagpur,32.7,32.6,14.5,0.0,1012.2
2025-04-19,Hyderabad,34.9,60.6,11.1,0.0,1011.9
2025-04-19,Kolkata,32.6,81.9,12.1,11.6,1009.1
2025-04-19,Jaipur,37.3,39.2,16.7,0.0,1015.7
2025-04-19,Bhubaneswar,33.6,71.3,17.5,6.7,1011.6
2025-04-19,Chennai,32.2,83.4,15.0,0.0,1015.5
2025-04-19,Lucknow,30.3,44.7,8.3,0.0,1012.5
2025-04-19,Patna,35.4,51.4,8.8,0.0,1015.3
2025-04-20,Delhi,31.1,42.2,9.7,0.0,1010.4
2025-04-20,Ahmedabad,33.4,38.9,18.6,5.7,1013.4
2025-04-20,Nagpur,36.7,48.9,13.0,0.0,1009.2
2025-04-20,Hyderabad,31.4,46.0,13.9,0.0,1015.6
2025-04-20,Kolkata,27.2,74.4,13.3,0.0,1014.8
2025-04-20,Jaipur,31.2,35.7,14.5,0.0,1010.9
2025-04-20,Bhubaneswar,30.8,67.8,9.5,0.0,1011.6
2025-04-20,Chennai,32.1,82.8,15.2,9.5,1009.9
2025-04-20,Lucknow,30.4,51.3,8.8,0.0,1009.7
2025-04-20,Patna,30.5,64.4,11.9,10.9,1008.0
2025-04-21,Delhi,38.2,39.9,7.6,0.0,1006.2
2025-04-21,Ahmedabad,38.0,40.5,6.2,0.0,1006.7
2025-04-21,Nagpur,37.4,36.5,6.6,0.0,1008.7
2025-04-21,Hyderabad,37.0,56.5,15.3,0.0,1005.8
2025-04-21,Kolkata,34.0,88.9,6.5,0.0,1011.1
2025-04-21,Jaipur,37.6,34.2,17.6,2.5,1007.8
2025-04-21,Bhubaneswar,36.1,76.8,16.9,0.6,1009.3
2025-04-21,Chennai,31.9,78.5,13.6,0.0,1007.3
2025-04-21,Lucknow,39.5,53.6,11.4,0.0,1005.7
2025-04-21,Patna,37.2,67.1,13.8,0.0,1010.0
2025-04-22,Delhi,34.3,46.0,8.7,0.0,1008.2
2025-04-22,Ahmedabad,36.5,41.9,11.1,0.0,1007.6
2025-04-22,Nagpur,36.4,51.5,6.8,0.0,1005.7
2025-04-22,Hyderabad,33.1,61.8,15.7,0.0,1009.1
2025-04-22,Kolkata,34.4,76.6,7.5,0.0,1009.7
2025-04-22,Jaipur,39.0,42.4,14.7,0.0,1009.2
2025-04-22,Bhubaneswar,34.1,78.6,8.6,0.0,1006.6
2025-04-22,Chennai,32.1,89.9,10.4,0.0,1009.0
2025-04-22,Lucknow,38.3,59.9,17.7,0.0,1009.3
2025-04-22,Patna,36.9,50.5,17.1,0.0,1006.9
2025-04-23,Delhi,34.1,51.1,9.7,0.0,1005.0
2025-04-23,Ahmedabad,39.2,51.3,10.8,0.0,1009.4
2025-04-23,Nagpur,35.7,47.9,8.6,0.0,1007.4
2025-04-23,Hyderabad,34.7,61.4,15.3,0.0,1005.6
2025-04-23,Kolkata,31.3,73.1,13.4,0.0,1006.9
2025-04-23,Jaipur,38.5,34.7,11.3,0.0,1010.3
2025-04-23,Bhubaneswar,32.7,75.6,9.4,0.0,1008.4
2025-04-23,Chennai,35.5,73.9,10.7,0.0,1005.1
2025-04-23,Lucknow,35.3,47.2,7.6,0.0,1007.3
2025-04-23,Patna,33.0,64.9,8.1,0.0,1009.9
2025-04-24,Delhi,36.0,53.7,15.7,4.3,1005.3
2025-04-24,Ahmedabad,34.1,58.4,16.3,0.0,1009.0
2025-04-24,Nagpur,39.8,41.4,7.4,1.8,1010.6
2025-04-24,Hyderabad,36.2,63.6,17.0,4.3,1006.7
2025-04-24,Kolkata,34.5,80.5,10.7,0.0,1007.4
2025-04-24,Jaipur,36.5,28.4,12.1,0.0,1008.6
2025-04-24,Bhubaneswar,37.4,74.0,14.7,0.0,1010.7
2025-04-24,Chennai,32.9,75.9,8.4,0.0,1010.3
2025-04-24,Lucknow,37.4,46.5,15.3,0.0,1010.3
2025-04-24,Patna,37.6,59.0,17.1,0.0,1009.4
2025-04-25,Delhi,36.7,54.3,13.5,0.0,1005.5
2025-04-25,Ahmedabad,36.7,46.1,9.3,2.6,1007.2
2025-04-25,Nagpur,38.2,34.1,16.0,4.3,1011.0
2025-04-25,Hyderabad,36.2,57.1,11.6,0.0,1010.5
2025-04-25,Kolkata,36.4,79.0,15.7,0.0,1007.3
2025-04-25,Jaipur,37.4,28.0,6.7,0.0,1011.3
2025-04-25,Bhubaneswar,34.1,81.3,12.1,0.0,1006.7
2025-04-25,Chennai,34.1,81.8,12.3,0.0,1007.6
2025-04-25,Lucknow,35.2,51.2,10.1,0.0,1010.5
2025-04-25,Patna,36.9,51.3,7.1,0.0,1007.0
2025-04-26,Delhi,37.3,50.1,16.9,0.0,1007.3
2025-04-26,Ahmedabad,37.5,42.8,10.2,0.0,1009.9
2025-04-26,Nagpur,37.9,44.9,17.3,0.0,1007.6
2025-04-26,Hyderabad,37.2,63.3,14.0,0.0,1010.2
2025-04-26,Kolkata,35.1,80.5,13.8,0.0,1007.5
2025-04-26,Jaipur,36.7,28.6,8.6,0.0,1008.4
2025-04-26,Bhubaneswar,33.4,69.8,6.9,0.0,1005.7
2025-04-26,Chennai,36.1,89.7,16.6,1.8,1010.4
2025-04-26,Lucknow,34.3,50.5,7.9,0.0,1010.4
2025-04-26,Patna,37.9,53.3,11.3,0.0,1009.7
2025-04-27,Delhi,34.4,45.9,9.4,0.0,1008.1
2025-04-27,Ahmedabad,37.2,46.2,15.7,0.0,1010.8
2025-04-27,Nagpur,37.7,51.9,17.8,0.0,1007.0
2025-04-27,Hyderabad,34.8,57.5,17.6,0.0,1010.6
2025-04-27,Kolkata,31.8,75.0,13.7,0.0,1008.9
2025-04-27,Jaipur,35.1,41.9,16.2,0.0,1010.3
2025-04-27,Bhubaneswar,33.6,85.1,7.8,0.0,1011.6
2025-04-27,Chennai,32.8,82.0,10.2,0.5,1008.5
2025-04-27,Lucknow,34.9,62.9,10.5,4.7,1010.9
2025-04-27,Patna,36.9,65.8,7.7,0.0,1010.8
2025-04-28,Delhi,37.2,39.8,14.5,0.0,1005.0
2025-04-28,Ahmedabad,34.5,45.1,16.0,0.0,1010.1
2025-04-28,Nagpur,38.7,35.2,9.5,0.0,1005.3
2025-04-28,Hyderabad,35.0,62.9,11.5,0.0,1011.3
2025-04-28,Kolkata,34.6,70.3,12.2,0.0,1006.0
2025-04-28,Jaipur,37.1,37.3,8.9,0.0,1009.7
2025-04-28,Bhubaneswar,32.5,86.5,6.8,0.0,1008.6
2025-04-28,Chennai,37.4,84.1,10.7,0.0,1009.4
2025-04-28,Lucknow,39.4,48.1,6.2,0.0,1007.4
2025-04-28,Patna,37.4,62.6,15.3,0.0,1007.3
2025-04-29,Delhi,33.3,47.9,15.8,0.0,1010.5
2025-04-29,Ahmedabad,36.8,53.9,13.6,0.0,1005.4
2025-04-29,Nagpur,40.2,42.2,9.5,1.2,1005.3
2025-04-29,Hyderabad,38.1,57.3,17.9,0.0,1006.8
2025-04-29,Kolkata,35.5,73.8,10.3,0.0,1011.1
2025-04-29,Jaipur,36.5,27.5,10.4,0.0,1010.2
2025-04-29,Bhubaneswar,37.4,74.7,17.7,0.0,1008.5
2025-04-29,Chennai,37.0,83.4,15.6,0.0,1005.6
2025-04-29,Lucknow,37.1,59.4,12.5,0.0,1005.6
2025-04-29,Patna,37.0,56.1,13.2,0.0,1009.8
2025-04-30,Delhi,35.1,37.8,16.4,0.0,1012.0
2025-04-30,Ahmedabad,35.6,59.6,17.4,3.3,1007.5
2025-04-30,Nagpur,40.3,46.6,17.4,0.0,1009.3
2025-04-30,Hyderabad,37.2,47.7,6.8,0.0,1007.6
2025-04-30,Kolkata,33.3,81.3,13.3,0.0,1011.6
2025-04-30,Jaipur,36.7,40.3,12.9,0.0,1007.8
2025-04-30,Bhubaneswar,35.9,72.0,7.4,0.0,1008.5
2025-04-30,Chennai,33.8,84.2,9.1,0.0,1008.1
2025-04-30,Lucknow,39.5,48.7,17.0,0.0,1005.9
2025-04-30,Patna,38.1,59.0,16.8,0.0,1005.6
2025-05-01,Delhi,37.1,53.9,9.8,0.0,1005.5
2025-05-01,Ahmedabad,37.3,57.8,16.2,0.0,1011.5
2025-05-01,Nagpur,39.3,48.9,12.1,0.0,1006.4
2025-05-01,Hyderabad,33.3,62.8,6.3,0.0,1007.6
2025-05-01,Kolkata,35.8,81.0,13.3,1.7,1012.0
2025-05-01,Jaipur,38.8,35.5,15.2,0.0,1005.5
2025-05-01,Bhubaneswar,37.8,79.8,11.4,0.0,1007.4
2025-05-01,Chennai,36.8,88.6,13.7,0.0,1011.8
2025-05-01,Lucknow,36.1,61.2,6.7,0.0,1006.1
2025-05-01,Patna,34.0,56.5,14.5,0.0,1011.6
2025-05-02,Delhi,38.4,53.9,9.0,0.0,1008.9
2025-05-02,Ahmedabad,34.8,46.1,12.4,0.0,1006.2
2025-05-02,Nagpur,41.1,36.1,13.9,0.0,1009.2
2025-05-02,Hyderabad,37.6,58.3,15.9,0.4,1009.5
2025-05-02,Kolkata,34.5,83.0,15.2,0.0,1009.5
2025-05-02,Jaipur,37.5,37.5,9.5,0.0,1008.4
2025-05-02,Bhubaneswar,36.8,80.7,9.6,0.5,1008.1
2025-05-02,Chennai,34.4,77.1,13.3,0.0,1010.0
2025-05-02,Lucknow,37.9,60.2,17.7,0.0,1007.6
2025-05-02,Patna,36.4,56.4,11.6,0.0,1006.7
2025-05-03,Delhi,33.6,42.8,10.6,0.0,1006.7
2025-05-03,Ahmedabad,39.2,43.2,9.9,0.0,1007.2
2025-05-03,Nagpur,40.1,43.0,12.2,0.0,1007.2
2025-05-03,Hyderabad,32.6,65.9,12.1,0.0,1006.5
2025-05-03,Kolkata,33.1,71.0,11.9,0.0,1009.6
2025-05-03,Jaipur,37.3,35.7,16.2,0.0,1011.2
2025-05-03,Bhubaneswar,36.4,82.3,10.4,0.0,1009.0
2025-05-03,Chennai,32.7,84.1,6.9,0.0,1010.4
2025-05-03,Lucknow,35.2,62.8,14.2,0.0,1011.8
2025-05-03,Patna,35.4,65.9,10.1,0.0,1010.3
2025-05-04,Delhi,34.2,47.2,12.0,0.9,1007.3
2025-05-04,Ahmedabad,36.8,49.1,13.3,0.0,1007.3
2025-05-04,Nagpur,39.2,36.3,17.9,0.0,1007.1
2025-05-04,Hyderabad,34.5,63.6,12.4,0.0,1007.1
2025-05-04,Kolkata,35.9,77.4,14.1,0.0,1009.1
2025-05-04,Jaipur,39.3,39.5,14.3,2.5,1011.8
2025-05-04,Bhubaneswar,36.7,82.5,12.9,0.0,1009.1
2025-05-04,Chennai,32.5,85.6,13.4,0.0,1006.0
2025-05-04,Lucknow,37.6,43.6,17.4,0.0,1005.1
2025-05-04,Patna,34.9,53.0,14.3,0.0,1010.4
2025-05-05,Delhi,38.5,54.5,14.8,0.9,1006.5
2025-05-05,Ahmedabad,36.0,53.2,12.3,0.0,1006.2
2025-05-05,Nagpur,41.0,39.8,10.3,0.0,1010.0
2025-05-05,Hyderabad,36.4,60.9,13.3,0.0,1006.7
2025-05-05,Kolkata,34.3,74.5,17.7,0.0,1007.0
2025-05-05,Jaipur,35.7,39.1,9.8,0.0,1011.5
2025-05-05,Bhubaneswar,36.8,72.5,7.5,0.0,1007.7
2025-05-05,Chennai,37.4,89.4,17.5,0.0,1007.0
2025-05-05,Lucknow,35.2,57.3,10.2,0.0,1006.8
2025-05-05,Patna,35.9,54.0,12.5,0.0,1009.9
2025-05-06,Delhi,38.9,44.3,10.5,0.0,1005.7
2025-05-06,Ahmedabad,42.5,47.8,4.6,0.0,1006.0
2025-05-06,Nagpur,41.2,43.4,4.1,0.0,1007.5
2025-05-06,Hyderabad,40.1,60.7,13.7,0.0,1002.4
2025-05-06,Kolkata,42.3,84.2,11.1,0.0,1001.6
2025-05-06,Jaipur,43.2,30.7,12.0,0.0,1007.4
2025-05-06,Bhubaneswar,38.1,88.5,5.9,0.0,1008.0
2025-05-06,Chennai,39.1,89.4,14.3,0.0,1007.5
2025-05-06,Lucknow,44.2,38.2,10.2,0.0,1007.9
2025-05-06,Patna,39.8,64.8,10.0,0.0,1007.6
2025-05-07,Delhi,43.5,41.4,6.1,0.0,1002.1
2025-05-07,Ahmedabad,42.0,40.1,6.0,0.0,1006.5
2025-05-07,Nagpur,44.2,43.1,5.9,0.0,1007.3
2025-05-07,Hyderabad,42.9,52.3,5.0,0.0,1002.3
2025-05-07,Kolkata,36.9,84.2,6.7,0.0,1002.6
2025-05-07,Jaipur,44.4,39.1,7.3,0.0,1001.1
2025-05-07,Bhubaneswar,41.2,86.0,4.7,0.0,1003.1
2025-05-07,Chennai,39.1,89.5,13.8,0.0,1003.2
2025-05-07,Lucknow,39.3,56.3,7.2,0.0,1002.5
2025-05-07,Patna,38.9,48.1,12.2,0.0,1003.9
2025-05-08,Delhi,41.6,41.4,9.9,0.0,1002.5
2025-05-08,Ahmedabad,40.6,50.1,13.6,0.0,1004.1
2025-05-08,Nagpur,45.1,29.6,10.2,0.0,1004.8
2025-05-08,Hyderabad,40.8,53.5,5.6,0.0,1004.6
2025-05-08,Kolkata,36.8,82.7,10.4,0.0,1004.6
2025-05-08,Jaipur,44.8,29.1,9.6,0.0,1001.4
2025-05-08,Bhubaneswar,40.0,87.5,12.0,0.0,1006.7
2025-05-08,Chennai,41.3,90.5,4.5,0.0,1001.4
2025-05-08,Lucknow,45.0,56.7,4.8,0.0,1001.2
2025-05-08,Patna,40.7,60.4,12.4,0.0,1005.5
2025-05-09,Delhi,40.7,51.9,8.2,0.0,1007.3
2025-05-09,Ahmedabad,41.4,48.7,11.3,0.0,1005.6
2025-05-09,Nagpur,42.8,31.6,9.9,0.0,1006.1
2025-05-09,Hyderabad,38.9,42.1,4.3,0.0,1005.7
2025-05-09,Kolkata,39.5,86.9,13.1,0.0,1003.4
2025-05-09,Jaipur,41.3,38.7,12.0,0.0,1006.7
2025-05-09,Bhubaneswar,39.7,87.0,13.7,0.5,1001.7
2025-05-09,Chennai,36.7,90.8,11.7,1.5,1003.8
2025-05-09,Lucknow,40.0,42.3,13.5,0.0,1004.5
2025-05-09,Patna,39.9,61.3,12.0,0.0,1005.2
2025-05-10,Delhi,42.4,38.4,7.3,0.0,1005.6
2025-05-10,Ahmedabad,40.4,41.0,4.7,0.0,1007.2
2025-05-10,Nagpur,46.4,40.5,8.7,0.0,1007.8
2025-05-10,Hyderabad,43.6,55.4,12.6,0.0,1003.9
2025-05-10,Kolkata,37.0,84.9,12.3,0.0,1006.9
2025-05-10,Jaipur,41.5,34.2,12.9,0.0,1004.9
2025-05-10,Bhubaneswar,43.3,84.2,5.5,0.0,1002.4
2025-05-10,Chennai,40.7,95.0,13.3,0.0,1006.1
2025-05-10,Lucknow,39.7,43.4,11.4,0.0,1007.1
2025-05-10,Patna,39.2,60.2,12.0,0.0,1004.4
2025-05-11,Delhi,43.7,38.7,14.5,1.9,1007.7
2025-05-11,Ahmedabad,39.8,55.0,9.3,0.0,1005.2
2025-05-11,Nagpur,41.8,46.3,10.1,0.0,1003.7
2025-05-11,Hyderabad,41.0,49.2,6.9,0.0,1004.5
2025-05-11,Kolkata,36.6,92.8,9.2,0.0,1007.4
2025-05-11,Jaipur,41.9,28.3,10.2,0.0,1002.0
2025-05-11,Bhubaneswar,38.7,89.2,10.4,0.0,1002.1
